Age	L	M	S	P01	P1	P3	P5	P10	P15	P25	P50	P75	P85	P90	P95	P97	P99	P999
1450	-0.1733	16.2298	0.08833	12.43	13.262	13.778	14.06	14.509	14.821	15.296	16.23	17.231	17.799	18.195	18.803	19.21	20.007	21.466
1451	-0.1733	16.2314	0.08834	12.431	13.263	13.779	14.062	14.51	14.822	15.297	16.231	17.233	17.801	18.198	18.805	19.212	20.009	21.469
1452	-0.1733	16.2331	0.08836	12.432	13.264	13.78	14.063	14.511	14.823	15.299	16.233	17.235	17.803	18.2	18.807	19.215	20.013	21.473
1453	-0.1733	16.2347	0.08837	12.433	13.265	13.781	14.064	14.512	14.824	15.3	16.235	17.237	17.805	18.202	18.81	19.217	20.015	21.475
1454	-0.1733	16.2363	0.08838	12.434	13.266	13.782	14.065	14.514	14.826	15.301	16.236	17.239	17.807	18.204	18.812	19.219	20.017	21.478
1455	-0.1733	16.2379	0.0884	12.434	13.267	13.783	14.066	14.515	14.827	15.303	16.238	17.241	17.809	18.206	18.814	19.222	20.02	21.482
1456	-0.1733	16.2396	0.08841	12.435	13.268	13.784	14.067	14.516	14.828	15.304	16.24	17.243	17.811	18.208	18.817	19.224	20.023	21.485
1457	-0.1733	16.2412	0.08842	12.436	13.269	13.785	14.068	14.517	14.83	15.306	16.241	17.245	17.813	18.21	18.819	19.227	20.025	21.487
1458	-0.1733	16.2428	0.08844	12.436	13.27	13.786	14.069	14.518	14.831	15.307	16.243	17.247	17.815	18.213	18.821	19.229	20.028	21.491
1459	-0.1733	16.2444	0.08845	12.437	13.271	13.787	14.07	14.52	14.832	15.308	16.244	17.248	17.817	18.215	18.823	19.231	20.031	21.494
1460	-0.1733	16.2461	0.08847	12.438	13.272	13.788	14.071	14.521	14.833	15.31	16.246	17.25	17.819	18.217	18.826	19.234	20.034	21.497
1461	-0.1733	16.2477	0.08848	12.439	13.273	13.789	14.072	14.522	14.835	15.311	16.248	17.252	17.821	18.219	18.828	19.237	20.036	21.5
1462	-0.1733	16.2493	0.08849	12.44	13.274	13.79	14.074	14.523	14.836	15.313	16.249	17.254	17.823	18.221	18.83	19.239	20.039	21.503
1463	-0.1733	16.2509	0.08851	12.44	13.274	13.791	14.075	14.524	14.837	15.314	16.251	17.256	17.825	18.223	18.833	19.241	20.042	21.507
1464	-0.1733	16.2526	0.08852	12.441	13.275	13.792	14.076	14.526	14.839	15.315	16.253	17.258	17.827	18.226	18.835	19.244	20.044	21.51
1465	-0.1733	16.2542	0.08853	12.442	13.276	13.794	14.077	14.527	14.84	15.317	16.254	17.26	17.829	18.228	18.837	19.246	20.047	21.512
1466	-0.1733	16.2558	0.08855	12.442	13.277	13.794	14.078	14.528	14.841	15.318	16.256	17.262	17.831	18.23	18.84	19.249	20.05	21.516
1467	-0.1733	16.2575	0.08856	12.443	13.278	13.796	14.079	14.529	14.842	15.32	16.258	17.264	17.834	18.232	18.842	19.251	20.052	21.519
1468	-0.1733	16.2591	0.08858	12.444	13.279	13.796	14.08	14.53	14.844	15.321	16.259	17.266	17.836	18.234	18.845	19.254	20.055	21.522
1469	-0.1733	16.2607	0.08859	12.445	13.28	13.798	14.081	14.532	14.845	15.322	16.261	17.267	17.838	18.236	18.847	19.256	20.058	21.525
1470	-0.1733	16.2624	0.0886	12.445	13.281	13.799	14.082	14.533	14.846	15.324	16.262	17.269	17.84	18.238	18.849	19.258	20.06	21.528
1471	-0.1733	16.264	0.08862	12.446	13.282	13.8	14.083	14.534	14.847	15.325	16.264	17.271	17.842	18.241	18.852	19.261	20.063	21.532
1472	-0.1733	16.2656	0.08863	12.447	13.283	13.801	14.085	14.535	14.849	15.326	16.266	17.273	17.844	18.243	18.854	19.263	20.066	21.534
1473	-0.1733	16.2673	0.08864	12.448	13.284	13.802	14.086	14.537	14.85	15.328	16.267	17.275	17.846	18.245	18.856	19.266	20.068	21.537
1474	-0.1733	16.2689	0.08866	12.448	13.285	13.803	14.087	14.538	14.851	15.329	16.269	17.277	17.848	18.247	18.858	19.268	20.071	21.541
1475	-0.1733	16.2705	0.08867	12.449	13.286	13.804	14.088	14.539	14.853	15.331	16.27	17.279	17.85	18.249	18.861	19.271	20.074	21.544
1476	-0.1733	16.2722	0.08869	12.45	13.286	13.805	14.089	14.54	14.854	15.332	16.272	17.281	17.852	18.252	18.863	19.273	20.077	21.547
1477	-0.1733	16.2738	0.0887	12.451	13.287	13.806	14.09	14.541	14.855	15.333	16.274	17.283	17.854	18.254	18.865	19.276	20.079	21.55
1478	-0.1733	16.2754	0.08871	12.451	13.288	13.807	14.091	14.542	14.857	15.335	16.275	17.284	17.856	18.256	18.868	19.278	20.082	21.553
1479	-0.1733	16.2771	0.08873	12.452	13.289	13.808	14.092	14.544	14.858	15.336	16.277	17.286	17.858	18.258	18.87	19.281	20.085	21.557
1480	-0.1733	16.2787	0.08874	12.453	13.29	13.809	14.093	14.545	14.859	15.338	16.279	17.288	17.86	18.26	18.872	19.283	20.087	21.559
1481	-0.1733	16.2803	0.08875	12.454	13.291	13.81	14.095	14.546	14.86	15.339	16.28	17.29	17.862	18.262	18.875	19.285	20.09	21.562
1482	-0.1733	16.282	0.08877	12.454	13.292	13.811	14.096	14.547	14.862	15.34	16.282	17.292	17.864	18.265	18.877	19.288	20.093	21.566
1483	-0.1733	16.2836	0.08878	12.455	13.293	13.812	14.097	14.549	14.863	15.342	16.284	17.294	17.866	18.267	18.879	19.29	20.095	21.569
1484	-0.1733	16.2852	0.0888	12.456	13.294	13.813	14.098	14.55	14.864	15.343	16.285	17.296	17.868	18.269	18.882	19.293	20.098	21.572
1485	-0.1733	16.2869	0.08881	12.457	13.295	13.814	14.099	14.551	14.865	15.345	16.287	17.298	17.87	18.271	18.884	19.295	20.101	21.575
1486	-0.1733	16.2885	0.08882	12.457	13.296	13.815	14.1	14.552	14.867	15.346	16.289	17.3	17.872	18.273	18.886	19.298	20.103	21.578
1487	-0.1733	16.2901	0.08884	12.458	13.296	13.816	14.101	14.553	14.868	15.347	16.29	17.301	17.875	18.275	18.889	19.3	20.106	21.582
1488	-0.1733	16.2918	0.08885	12.459	13.298	13.817	14.102	14.555	14.869	15.349	16.292	17.303	17.877	18.277	18.891	19.303	20.109	21.585
1489	-0.1733	16.2934	0.08886	12.46	13.299	13.818	14.103	14.556	14.871	15.35	16.293	17.305	17.879	18.279	18.893	19.305	20.111	21.587
1490	-0.1733	16.2951	0.08888	12.46	13.299	13.819	14.104	14.557	14.872	15.352	16.295	17.307	17.881	18.282	18.896	19.308	20.114	21.591
1491	-0.1733	16.2967	0.08889	12.461	13.3	13.821	14.106	14.558	14.873	15.353	16.297	17.309	17.883	18.284	18.898	19.31	20.117	21.594
1492	-0.1733	16.2983	0.08891	12.462	13.301	13.821	14.107	14.559	14.874	15.354	16.298	17.311	17.885	18.286	18.901	19.313	20.12	21.597
1493	-0.1733	16.3	0.08892	12.462	13.302	13.823	14.108	14.561	14.876	15.356	16.3	17.313	17.887	18.288	18.903	19.315	20.122	21.6
1494	-0.1733	16.3016	0.08893	12.463	13.303	13.824	14.109	14.562	14.877	15.357	16.302	17.315	17.889	18.29	18.905	19.317	20.125	21.603
1495	-0.1733	16.3033	0.08895	12.464	13.304	13.825	14.11	14.563	14.878	15.359	16.303	17.317	17.891	18.293	18.908	19.32	20.128	21.607
1496	-0.1733	16.3049	0.08896	12.465	13.305	13.826	14.111	14.564	14.88	15.36	16.305	17.319	17.893	18.295	18.91	19.322	20.13	21.61
1497	-0.1733	16.3065	0.08897	12.466	13.306	13.827	14.112	14.566	14.881	15.361	16.307	17.32	17.895	18.297	18.912	19.324	20.133	21.612
1498	-0.1733	16.3082	0.08899	12.466	13.307	13.828	14.113	14.567	14.882	15.363	16.308	17.322	17.897	18.299	18.915	19.327	20.136	21.616
1499	-0.1733	16.3098	0.089	12.467	13.308	13.829	14.114	14.568	14.883	15.364	16.31	17.324	17.899	18.301	18.917	19.33	20.138	21.619
1500	-0.1733	16.3115	0.08902	12.468	13.309	13.83	14.115	14.569	14.885	15.366	16.311	17.326	17.901	18.304	18.919	19.332	20.141	21.623
1501	-0.1733	16.3131	0.08903	12.468	13.31	13.831	14.117	14.57	14.886	15.367	16.313	17.328	17.903	18.306	18.922	19.335	20.144	21.625
1502	-0.1733	16.3148	0.08904	12.469	13.311	13.832	14.118	14.572	14.887	15.369	16.315	17.33	17.905	18.308	18.924	19.337	20.146	21.628
1503	-0.1733	16.3164	0.08906	12.47	13.311	13.833	14.119	14.573	14.889	15.37	16.316	17.332	17.908	18.31	18.926	19.34	20.149	21.632
1504	-0.1733	16.318	0.08907	12.471	13.312	13.834	14.12	14.574	14.89	15.371	16.318	17.334	17.909	18.312	18.928	19.342	20.152	21.635
1505	-0.1733	16.3197	0.08909	12.471	13.313	13.835	14.121	14.575	14.891	15.373	16.32	17.336	17.912	18.314	18.931	19.345	20.155	21.638
1506	-0.1733	16.3213	0.0891	12.472	13.314	13.836	14.122	14.576	14.892	15.374	16.321	17.338	17.914	18.316	18.933	19.347	20.157	21.641
1507	-0.1733	16.323	0.08911	12.473	13.315	13.837	14.123	14.578	14.894	15.376	16.323	17.34	17.916	18.319	18.936	19.349	20.16	21.644
1508	-0.1733	16.3246	0.08913	12.474	13.316	13.838	14.124	14.579	14.895	15.377	16.325	17.342	17.918	18.321	18.938	19.352	20.163	21.648
1509	-0.1733	16.3263	0.08914	12.475	13.317	13.839	14.126	14.58	14.896	15.378	16.326	17.343	17.92	18.323	18.94	19.354	20.165	21.651
1510	-0.1733	16.3279	0.08915	12.475	13.318	13.84	14.127	14.581	14.898	15.38	16.328	17.345	17.922	18.325	18.943	19.357	20.168	21.653
1511	-0.1733	16.3296	0.08917	12.476	13.319	13.841	14.128	14.582	14.899	15.381	16.33	17.347	17.924	18.327	18.945	19.359	20.171	21.657
1512	-0.1733	16.3312	0.08918	12.477	13.32	13.842	14.129	14.584	14.9	15.383	16.331	17.349	17.926	18.33	18.947	19.362	20.173	21.66
1513	-0.1733	16.3329	0.0892	12.477	13.321	13.843	14.13	14.585	14.902	15.384	16.333	17.351	17.928	18.332	18.95	19.364	20.176	21.664
1514	-0.1733	16.3345	0.08921	12.478	13.322	13.844	14.131	14.586	14.903	15.385	16.334	17.353	17.93	18.334	18.952	19.367	20.179	21.666
1515	-0.1733	16.3362	0.08922	12.479	13.323	13.846	14.132	14.587	14.904	15.387	16.336	17.355	17.932	18.336	18.954	19.369	20.181	21.669
1516	-0.1733	16.3378	0.08924	12.48	13.323	13.847	14.133	14.589	14.905	15.388	16.338	17.357	17.934	18.338	18.957	19.372	20.184	21.673
1517	-0.1733	16.3395	0.08925	12.481	13.325	13.848	14.135	14.59	14.907	15.39	16.34	17.359	17.936	18.341	18.959	19.374	20.187	21.676
1518	-0.1733	16.3411	0.08926	12.481	13.326	13.849	14.136	14.591	14.908	15.391	16.341	17.361	17.938	18.343	18.961	19.376	20.189	21.679
1519	-0.1733	16.3428	0.08928	12.482	13.326	13.85	14.137	14.592	14.909	15.393	16.343	17.363	17.941	18.345	18.964	19.379	20.193	21.682
1520	-0.1733	16.3444	0.08929	12.483	13.327	13.851	14.138	14.593	14.911	15.394	16.344	17.364	17.943	18.347	18.966	19.381	20.195	21.685
1521	-0.1733	16.3461	0.08931	12.483	13.328	13.852	14.139	14.595	14.912	15.395	16.346	17.367	17.945	18.349	18.969	19.384	20.198	21.689
1522	-0.1733	16.3477	0.08932	12.484	13.329	13.853	14.14	14.596	14.913	15.397	16.348	17.368	17.947	18.351	18.971	19.386	20.201	21.692
1523	-0.1733	16.3494	0.08933	12.485	13.33	13.854	14.141	14.597	14.915	15.398	16.349	17.37	17.949	18.354	18.973	19.389	20.203	21.695
1524	-0.1733	16.351	0.08935	12.486	13.331	13.855	14.142	14.598	14.916	15.4	16.351	17.372	17.951	18.356	18.976	19.391	20.206	21.698
1525	-0.1733	16.3527	0.08936	12.487	13.332	13.856	14.143	14.6	14.917	15.401	16.353	17.374	17.953	18.358	18.978	19.394	20.209	21.701
1526	-0.1733	16.3544	0.08937	12.488	13.333	13.857	14.145	14.601	14.919	15.403	16.354	17.376	17.955	18.36	18.98	19.396	20.211	21.704
1527	-0.1733	16.356	0.08939	12.488	13.334	13.858	14.146	14.602	14.92	15.404	16.356	17.378	17.957	18.362	18.983	19.399	20.214	21.708
1528	-0.1733	16.3577	0.0894	12.489	13.335	13.859	14.147	14.603	14.921	15.405	16.358	17.38	17.959	18.365	18.985	19.401	20.217	21.711
1529	-0.1733	16.3593	0.08942	12.489	13.336	13.86	14.148	14.604	14.922	15.407	16.359	17.382	17.961	18.367	18.988	19.404	20.22	21.714
1530	-0.1733	16.361	0.08943	12.49	13.337	13.861	14.149	14.606	14.924	15.408	16.361	17.384	17.963	18.369	18.99	19.406	20.222	21.717
1531	-0.1733	16.3626	0.08944	12.491	13.338	13.862	14.15	14.607	14.925	15.41	16.363	17.386	17.965	18.371	18.992	19.409	20.225	21.72
1532	-0.1733	16.3643	0.08946	12.492	13.338	13.863	14.151	14.608	14.926	15.411	16.364	17.388	17.968	18.373	18.995	19.411	20.228	21.724
1533	-0.1733	16.366	0.08947	12.493	13.34	13.865	14.152	14.609	14.928	15.412	16.366	17.39	17.97	18.376	18.997	19.414	20.23	21.726
1534	-0.1733	16.3676	0.08948	12.494	13.341	13.866	14.154	14.611	14.929	15.414	16.368	17.391	17.972	18.378	18.999	19.416	20.233	21.729
1535	-0.1733	16.3693	0.0895	12.494	13.341	13.867	14.155	14.612	14.93	15.415	16.369	17.393	17.974	18.38	19.002	19.419	20.236	21.733
1536	-0.1733	16.3709	0.08951	12.495	13.342	13.868	14.156	14.613	14.931	15.417	16.371	17.395	17.976	18.382	19.004	19.421	20.239	21.736
1537	-0.1733	16.3726	0.08953	12.496	13.343	13.869	14.157	14.614	14.933	15.418	16.373	17.397	17.978	18.384	19.007	19.424	20.242	21.739
1538	-0.1733	16.3742	0.08954	12.496	13.344	13.87	14.158	14.616	14.934	15.419	16.374	17.399	17.98	18.386	19.009	19.426	20.244	21.742
1539	-0.1733	16.3759	0.08955	12.497	13.345	13.871	14.159	14.617	14.935	15.421	16.376	17.401	17.982	18.389	19.011	19.429	20.247	21.745
1540	-0.1733	16.3776	0.08957	12.498	13.346	13.872	14.16	14.618	14.937	15.422	16.378	17.403	17.984	18.391	19.014	19.431	20.25	21.749
1541	-0.1733	16.3792	0.08958	12.499	13.347	13.873	14.161	14.619	14.938	15.424	16.379	17.405	17.986	18.393	19.016	19.434	20.252	21.752
1542	-0.1733	16.3809	0.08959	12.5	13.348	13.874	14.163	14.621	14.939	15.425	16.381	17.407	17.988	18.395	19.018	19.436	20.255	21.755
1543	-0.1733	16.3826	0.08961	12.5	13.349	13.875	14.164	14.622	14.941	15.427	16.383	17.409	17.991	18.398	19.021	19.439	20.258	21.758
1544	-0.1733	16.3842	0.08962	12.501	13.35	13.876	14.165	14.623	14.942	15.428	16.384	17.411	17.993	18.4	19.023	19.441	20.26	21.761
1545	-0.1733	16.3859	0.08964	12.502	13.351	13.877	14.166	14.624	14.943	15.429	16.386	17.413	17.995	18.402	19.026	19.444	20.263	21.765
1546	-0.1733	16.3875	0.08965	12.502	13.352	13.878	14.167	14.625	14.944	15.431	16.388	17.415	17.997	18.404	19.028	19.446	20.266	21.768
1547	-0.1733	16.3892	0.08966	12.503	13.353	13.879	14.168	14.627	14.946	15.432	16.389	17.416	17.999	18.406	19.03	19.448	20.268	21.771
1548	-0.1733	16.3909	0.08968	12.504	13.354	13.88	14.169	14.628	14.947	15.434	16.391	17.419	18.001	18.409	19.033	19.451	20.272	21.774
1549	-0.1733	16.3925	0.08969	12.505	13.355	13.881	14.17	14.629	14.948	15.435	16.393	17.42	18.003	18.411	19.035	19.454	20.274	21.777
1550	-0.1733	16.3942	0.08971	12.505	13.355	13.882	14.171	14.63	14.95	15.436	16.394	17.422	18.005	18.413	19.037	19.456	20.277	21.781
1551	-0.1733	16.3959	0.08972	12.506	13.356	13.884	14.173	14.632	14.951	15.438	16.396	17.424	18.007	18.415	19.04	19.459	20.28	21.784
1552	-0.1733	16.3975	0.08973	12.507	13.357	13.885	14.174	14.633	14.952	15.439	16.398	17.426	18.009	18.417	19.042	19.461	20.282	21.787
1553	-0.1733	16.3992	0.08975	12.508	13.358	13.886	14.175	14.634	14.954	15.441	16.399	17.428	18.011	18.42	19.045	19.464	20.285	21.79
1554	-0.1733	16.4009	0.08976	12.509	13.359	13.887	14.176	14.635	14.955	15.442	16.401	17.43	18.014	18.422	19.047	19.466	20.288	21.793
1555	-0.1733	16.4025	0.08977	12.509	13.36	13.888	14.177	14.637	14.956	15.444	16.403	17.432	18.016	18.424	19.049	19.468	20.29	21.796
1556	-0.1733	16.4042	0.08979	12.51	13.361	13.889	14.178	14.638	14.958	15.445	16.404	17.434	18.018	18.426	19.052	19.471	20.293	21.8
1557	-0.1733	16.4059	0.0898	12.511	13.362	13.89	14.179	14.639	14.959	15.447	16.406	17.436	18.02	18.428	19.054	19.474	20.296	21.803
1558	-0.1733	16.4075	0.08982	12.511	13.363	13.891	14.18	14.64	14.96	15.448	16.408	17.438	18.022	18.431	19.056	19.476	20.299	21.806
1559	-0.1733	16.4092	0.08983	12.512	13.364	13.892	14.182	14.641	14.962	15.449	16.409	17.44	18.024	18.433	19.059	19.479	20.302	21.809
1560	-0.1733	16.4109	0.08984	12.513	13.365	13.893	14.183	14.643	14.963	15.451	16.411	17.442	18.026	18.435	19.061	19.481	20.304	21.812
1561	-0.1733	16.4125	0.08986	12.514	13.366	13.894	14.184	14.644	14.964	15.452	16.413	17.444	18.028	18.437	19.064	19.484	20.307	21.816
1562	-0.1733	16.4142	0.08987	12.515	13.367	13.895	14.185	14.645	14.965	15.454	16.414	17.446	18.03	18.439	19.066	19.486	20.31	21.819
1563	-0.1733	16.4159	0.08988	12.516	13.368	13.896	14.186	14.646	14.967	15.455	16.416	17.447	18.032	18.441	19.068	19.488	20.312	21.822
1564	-0.1733	16.4176	0.0899	12.516	13.369	13.897	14.187	14.648	14.968	15.457	16.418	17.45	18.035	18.444	19.071	19.491	20.315	21.825
1565	-0.1733	16.4192	0.08991	12.517	13.37	13.898	14.188	14.649	14.969	15.458	16.419	17.451	18.037	18.446	19.073	19.493	20.318	21.828
1566	-0.1733	16.4209	0.08993	12.518	13.37	13.899	14.189	14.65	14.971	15.459	16.421	17.453	18.039	18.448	19.076	19.496	20.321	21.832
1567	-0.1733	16.4226	0.08994	12.519	13.372	13.901	14.191	14.651	14.972	15.461	16.423	17.455	18.041	18.45	19.078	19.499	20.323	21.835
1568	-0.1733	16.4242	0.08995	12.519	13.373	13.902	14.192	14.653	14.973	15.462	16.424	17.457	18.043	18.452	19.08	19.501	20.326	21.838
1569	-0.1733	16.4259	0.08997	12.52	13.373	13.903	14.193	14.654	14.975	15.464	16.426	17.459	18.045	18.455	19.083	19.504	20.329	21.841
1570	-0.1733	16.4276	0.08998	12.521	13.374	13.904	14.194	14.655	14.976	15.465	16.428	17.461	18.047	18.457	19.085	19.506	20.332	21.844
1571	-0.1733	16.4293	0.08999	12.522	13.376	13.905	14.195	14.656	14.977	15.467	16.429	17.463	18.049	18.459	19.087	19.509	20.334	21.847
1572	-0.1733	16.4309	0.09001	12.522	13.376	13.906	14.196	14.657	14.979	15.468	16.431	17.465	18.051	18.461	19.09	19.511	20.337	21.851
1573	-0.1733	16.4326	0.09002	12.523	13.377	13.907	14.197	14.659	14.98	15.469	16.433	17.467	18.053	18.464	19.092	19.514	20.34	21.854
1574	-0.1733	16.4343	0.09004	12.524	13.378	13.908	14.199	14.66	14.981	15.471	16.434	17.469	18.056	18.466	19.095	19.516	20.343	21.858
1575	-0.1733	16.436	0.09005	12.525	13.379	13.909	14.2	14.661	14.983	15.472	16.436	17.471	18.058	18.468	19.097	19.519	20.345	21.861
1576	-0.1733	16.4376	0.09006	12.526	13.38	13.91	14.201	14.663	14.984	15.474	16.438	17.473	18.06	18.47	19.099	19.521	20.348	21.863
1577	-0.1733	16.4393	0.09008	12.526	13.381	13.911	14.202	14.664	14.985	15.475	16.439	17.475	18.062	18.473	19.102	19.524	20.351	21.867
1578	-0.1733	16.441	0.09009	12.527	13.382	13.912	14.203	14.665	14.987	15.477	16.441	17.477	18.064	18.475	19.104	19.526	20.354	21.87
1579	-0.1733	16.4427	0.0901	12.528	13.383	13.914	14.204	14.666	14.988	15.478	16.443	17.479	18.066	18.477	19.106	19.529	20.356	21.873
1580	-0.1733	16.4443	0.09012	12.528	13.384	13.914	14.205	14.667	14.989	15.479	16.444	17.481	18.068	18.479	19.109	19.531	20.359	21.877
1581	-0.1733	16.446	0.09013	12.529	13.385	13.916	14.207	14.669	14.99	15.481	16.446	17.482	18.07	18.481	19.111	19.534	20.362	21.88
1582	-0.1733	16.4477	0.09015	12.53	13.386	13.917	14.208	14.67	14.992	15.482	16.448	17.484	18.072	18.484	19.114	19.536	20.365	21.883
1583	-0.1733	16.4494	0.09016	12.531	13.387	13.918	14.209	14.671	14.993	15.484	16.449	17.486	18.074	18.486	19.116	19.539	20.367	21.886
1584	-0.1733	16.4511	0.09017	12.532	13.388	13.919	14.21	14.673	14.995	15.485	16.451	17.488	18.076	18.488	19.118	19.541	20.37	21.889
1585	-0.1733	16.4527	0.09019	12.532	13.389	13.92	14.211	14.674	14.996	15.487	16.453	17.49	18.079	18.49	19.121	19.544	20.373	21.893
1586	-0.1733	16.4544	0.0902	12.533	13.39	13.921	14.212	14.675	14.997	15.488	16.454	17.492	18.081	18.492	19.123	19.546	20.376	21.896
1587	-0.1733	16.4561	0.09021	12.534	13.391	13.922	14.213	14.676	14.998	15.49	16.456	17.494	18.083	18.495	19.125	19.549	20.378	21.899
1588	-0.1733	16.4578	0.09023	12.535	13.392	13.923	14.214	14.677	15	15.491	16.458	17.496	18.085	18.497	19.128	19.551	20.381	21.902
1589	-0.1733	16.4595	0.09024	12.536	13.393	13.924	14.216	14.679	15.001	15.492	16.46	17.498	18.087	18.499	19.13	19.554	20.384	21.905
1590	-0.1733	16.4611	0.09026	12.536	13.393	13.925	14.217	14.68	15.002	15.494	16.461	17.5	18.089	18.501	19.133	19.556	20.387	21.909
1591	-0.1733	16.4628	0.09027	12.537	13.394	13.926	14.218	14.681	15.004	15.495	16.463	17.502	18.091	18.504	19.135	19.559	20.389	21.912
1592	-0.1733	16.4645	0.09028	12.538	13.395	13.927	14.219	14.682	15.005	15.497	16.465	17.504	18.093	18.506	19.137	19.561	20.392	21.915
1593	-0.1733	16.4662	0.0903	12.538	13.396	13.928	14.22	14.684	15.006	15.498	16.466	17.506	18.096	18.508	19.14	19.564	20.395	21.918
1594	-0.1733	16.4679	0.09031	12.539	13.397	13.93	14.221	14.685	15.008	15.5	16.468	17.508	18.098	18.51	19.142	19.566	20.398	21.921
1595	-0.1733	16.4695	0.09032	12.54	13.398	13.931	14.223	14.686	15.009	15.501	16.47	17.51	18.1	18.512	19.145	19.569	20.4	21.924
1596	-0.1733	16.4712	0.09034	12.541	13.399	13.932	14.224	14.687	15.01	15.502	16.471	17.512	18.102	18.515	19.147	19.572	20.403	21.928
1597	-0.1733	16.4729	0.09035	12.542	13.4	13.933	14.225	14.689	15.012	15.504	16.473	17.514	18.104	18.517	19.149	19.574	20.406	21.931
1598	-0.1733	16.4746	0.09036	12.543	13.401	13.934	14.226	14.69	15.013	15.505	16.475	17.516	18.106	18.519	19.152	19.576	20.409	21.934
1599	-0.1733	16.4763	0.09038	12.543	13.402	13.935	14.227	14.691	15.014	15.507	16.476	17.518	18.108	18.521	19.154	19.579	20.412	21.938
1600	-0.1733	16.4779	0.09039	12.544	13.403	13.936	14.228	14.692	15.016	15.508	16.478	17.519	18.11	18.523	19.157	19.581	20.414	21.94
1601	-0.1733	16.4796	0.09041	12.545	13.404	13.937	14.229	14.694	15.017	15.51	16.48	17.521	18.112	18.526	19.159	19.584	20.417	21.944
1602	-0.1733	16.4813	0.09042	12.545	13.405	13.938	14.23	14.695	15.018	15.511	16.481	17.523	18.114	18.528	19.162	19.587	20.42	21.947
1603	-0.1733	16.483	0.09043	12.546	13.406	13.939	14.232	14.696	15.02	15.513	16.483	17.525	18.117	18.53	19.164	19.589	20.422	21.95
1604	-0.1733	16.4847	0.09045	12.547	13.407	13.94	14.233	14.697	15.021	15.514	16.485	17.527	18.119	18.533	19.166	19.592	20.425	21.954
1605	-0.1733	16.4864	0.09046	12.548	13.408	13.941	14.234	14.699	15.022	15.516	16.486	17.529	18.121	18.535	19.169	19.594	20.428	21.957
1606	-0.1733	16.488	0.09047	12.549	13.409	13.942	14.235	14.7	15.024	15.517	16.488	17.531	18.123	18.537	19.171	19.596	20.431	21.96
1607	-0.1733	16.4897	0.09049	12.549	13.41	13.943	14.236	14.701	15.025	15.518	16.49	17.533	18.125	18.539	19.174	19.599	20.434	21.963
1608	-0.1733	16.4914	0.0905	12.55	13.411	13.945	14.237	14.702	15.026	15.52	16.491	17.535	18.127	18.541	19.176	19.602	20.436	21.966
1609	-0.1733	16.4931	0.09052	12.551	13.411	13.945	14.238	14.704	15.027	15.521	16.493	17.537	18.129	18.544	19.178	19.604	20.439	21.97
1610	-0.1733	16.4948	0.09053	12.552	13.413	13.947	14.24	14.705	15.029	15.523	16.495	17.539	18.131	18.546	19.181	19.607	20.442	21.973
1611	-0.1733	16.4965	0.09054	12.553	13.414	13.948	14.241	14.706	15.03	15.524	16.497	17.541	18.133	18.548	19.183	19.609	20.445	21.976
1612	-0.1733	16.4981	0.09056	12.553	13.414	13.949	14.242	14.707	15.031	15.526	16.498	17.543	18.136	18.55	19.186	19.612	20.448	21.98
1613	-0.1733	16.4998	0.09057	12.554	13.415	13.95	14.243	14.709	15.033	15.527	16.5	17.545	18.138	18.552	19.188	19.614	20.45	21.982
1614	-0.1733	16.5015	0.09058	12.555	13.417	13.951	14.244	14.71	15.034	15.529	16.502	17.547	18.14	18.555	19.19	19.617	20.453	21.985
1615	-0.1733	16.5032	0.0906	12.556	13.417	13.952	14.245	14.711	15.035	15.53	16.503	17.549	18.142	18.557	19.193	19.619	20.456	21.989
1616	-0.1733	16.5049	0.09061	12.556	13.418	13.953	14.246	14.712	15.037	15.531	16.505	17.551	18.144	18.559	19.195	19.622	20.458	21.992
1617	-0.1733	16.5066	0.09062	12.557	13.419	13.954	14.248	14.714	15.038	15.533	16.507	17.553	18.146	18.561	19.197	19.624	20.461	21.995
1618	-0.1733	16.5082	0.09064	12.558	13.42	13.955	14.249	14.715	15.039	15.534	16.508	17.555	18.148	18.564	19.2	19.627	20.464	21.999
1619	-0.1733	16.5099	0.09065	12.559	13.421	13.956	14.25	14.716	15.041	15.536	16.51	17.557	18.15	18.566	19.202	19.629	20.467	22.002
1620	-0.1733	16.5116	0.09067	12.559	13.422	13.957	14.251	14.717	15.042	15.537	16.512	17.559	18.153	18.568	19.205	19.632	20.47	22.005
1621	-0.1733	16.5133	0.09068	12.56	13.423	13.958	14.252	14.719	15.043	15.539	16.513	17.561	18.155	18.57	19.207	19.634	20.472	22.008
1622	-0.1733	16.515	0.09069	12.561	13.424	13.96	14.253	14.72	15.045	15.54	16.515	17.562	18.157	18.572	19.209	19.637	20.475	22.011
1623	-0.1733	16.5167	0.09071	12.562	13.425	13.961	14.254	14.721	15.046	15.541	16.517	17.565	18.159	18.575	19.212	19.64	20.478	22.015
1624	-0.1733	16.5184	0.09072	12.563	13.426	13.962	14.256	14.722	15.047	15.543	16.518	17.566	18.161	18.577	19.214	19.642	20.481	22.018
1625	-0.1733	16.52	0.09073	12.563	13.427	13.963	14.257	14.724	15.049	15.544	16.52	17.568	18.163	18.579	19.217	19.644	20.483	22.021
