Age	L	M	S	P01	P1	P3	P5	P10	P15	P25	P50	P75	P85	P90	P95	P97	P99	P999
1455	-0.3051	16.1338	0.08273	12.613	13.382	13.859	14.12	14.535	14.824	15.265	16.134	17.068	17.598	17.97	18.539	18.922	19.673	21.054
1456	-0.3054	16.1349	0.08274	12.614	13.382	13.859	14.121	14.536	14.825	15.266	16.135	17.069	17.6	17.971	18.541	18.924	19.675	21.056
1457	-0.3056	16.1359	0.08275	12.614	13.383	13.86	14.121	14.537	14.826	15.267	16.136	17.07	17.601	17.973	18.543	18.925	19.677	21.059
1458	-0.3059	16.1369	0.08275	12.615	13.384	13.861	14.122	14.538	14.827	15.268	16.137	17.071	17.602	17.974	18.544	18.927	19.678	21.06
1459	-0.3062	16.138	0.08276	12.616	13.385	13.862	14.123	14.539	14.828	15.269	16.138	17.073	17.604	17.975	18.545	18.928	19.68	21.062
1460	-0.3065	16.139	0.08277	12.616	13.385	13.862	14.124	14.539	14.829	15.27	16.139	17.074	17.605	17.977	18.547	18.93	19.682	21.065
1461	-0.3067	16.14	0.08278	12.617	13.386	13.863	14.124	14.54	14.829	15.271	16.14	17.075	17.606	17.978	18.548	18.932	19.684	21.067
1462	-0.307	16.1411	0.08279	12.617	13.387	13.864	14.125	14.541	14.83	15.272	16.141	17.076	17.608	17.98	18.55	18.933	19.686	21.069
1463	-0.3073	16.1421	0.0828	12.618	13.387	13.864	14.126	14.542	14.831	15.273	16.142	17.078	17.609	17.981	18.552	18.935	19.688	21.072
1464	-0.3075	16.1431	0.08281	12.618	13.388	13.865	14.127	14.542	14.832	15.273	16.143	17.079	17.61	17.982	18.553	18.937	19.689	21.074
1465	-0.3078	16.1442	0.08282	12.619	13.388	13.866	14.127	14.543	14.833	15.274	16.144	17.08	17.612	17.984	18.555	18.938	19.691	21.076
1466	-0.3081	16.1452	0.08283	12.62	13.389	13.866	14.128	14.544	14.834	15.275	16.145	17.081	17.613	17.985	18.556	18.94	19.693	21.078
1467	-0.3083	16.1462	0.08284	12.62	13.39	13.867	14.129	14.545	14.834	15.276	16.146	17.082	17.614	17.987	18.558	18.942	19.695	21.08
1468	-0.3086	16.1473	0.08285	12.621	13.39	13.868	14.129	14.545	14.835	15.277	16.147	17.084	17.616	17.988	18.559	18.943	19.697	21.083
1469	-0.3089	16.1483	0.08286	12.621	13.391	13.868	14.13	14.546	14.836	15.278	16.148	17.085	17.617	17.989	18.561	18.945	19.699	21.085
1470	-0.3091	16.1493	0.08287	12.622	13.391	13.869	14.131	14.547	14.837	15.279	16.149	17.086	17.618	17.991	18.562	18.946	19.701	21.087
1471	-0.3094	16.1504	0.08288	12.622	13.392	13.87	14.132	14.548	14.838	15.28	16.15	17.087	17.62	17.992	18.564	18.948	19.702	21.09
1472	-0.3097	16.1514	0.08289	12.623	13.393	13.87	14.132	14.549	14.838	15.28	16.151	17.088	17.621	17.994	18.566	18.95	19.704	21.092
1473	-0.31	16.1524	0.08289	12.624	13.394	13.871	14.133	14.549	14.839	15.281	16.152	17.09	17.622	17.995	18.567	18.951	19.706	21.093
1474	-0.3102	16.1534	0.0829	12.624	13.394	13.872	14.134	14.55	14.84	15.282	16.153	17.091	17.623	17.996	18.568	18.953	19.707	21.096
1475	-0.3105	16.1545	0.08291	12.625	13.395	13.873	14.135	14.551	14.841	15.283	16.154	17.092	17.625	17.998	18.57	18.954	19.709	21.098
1476	-0.3108	16.1555	0.08292	12.625	13.396	13.873	14.135	14.552	14.842	15.284	16.156	17.093	17.626	17.999	18.571	18.956	19.711	21.1
1477	-0.311	16.1565	0.08293	12.626	13.396	13.874	14.136	14.552	14.843	15.285	16.157	17.094	17.627	18	18.573	18.958	19.713	21.102
1478	-0.3113	16.1576	0.08294	12.627	13.397	13.875	14.137	14.553	14.843	15.286	16.158	17.096	17.629	18.002	18.575	18.959	19.715	21.105
1479	-0.3116	16.1586	0.08295	12.627	13.397	13.875	14.138	14.554	14.844	15.287	16.159	17.097	17.63	18.003	18.576	18.961	19.717	21.107
1480	-0.3118	16.1596	0.08296	12.628	13.398	13.876	14.138	14.555	14.845	15.288	16.16	17.098	17.631	18.005	18.578	18.963	19.719	21.109
1481	-0.3121	16.1607	0.08297	12.628	13.399	13.877	14.139	14.556	14.846	15.289	16.161	17.099	17.633	18.006	18.579	18.964	19.72	21.112
1482	-0.3124	16.1617	0.08298	12.629	13.399	13.877	14.14	14.556	14.847	15.289	16.162	17.101	17.634	18.008	18.581	18.966	19.722	21.114
1483	-0.3126	16.1627	0.08299	12.629	13.4	13.878	14.14	14.557	14.847	15.29	16.163	17.102	17.635	18.009	18.582	18.968	19.724	21.116
1484	-0.3129	16.1638	0.083	12.63	13.401	13.879	14.141	14.558	14.848	15.291	16.164	17.103	17.637	18.01	18.584	18.969	19.726	21.118
1485	-0.3132	16.1648	0.08301	12.63	13.401	13.879	14.142	14.559	14.849	15.292	16.165	17.104	17.638	18.012	18.585	18.971	19.728	21.121
1486	-0.3134	16.1658	0.08302	12.631	13.402	13.88	14.142	14.559	14.85	15.293	16.166	17.105	17.639	18.013	18.587	18.973	19.73	21.123
1487	-0.3137	16.1668	0.08303	12.631	13.402	13.881	14.143	14.56	14.851	15.294	16.167	17.107	17.641	18.015	18.589	18.974	19.731	21.125
1488	-0.314	16.1679	0.08303	12.632	13.403	13.882	14.144	14.561	14.852	15.295	16.168	17.108	17.642	18.016	18.59	18.976	19.733	21.127
1489	-0.3142	16.1689	0.08304	12.633	13.404	13.882	14.145	14.562	14.852	15.296	16.169	17.109	17.643	18.017	18.591	18.977	19.735	21.129
1490	-0.3145	16.1699	0.08305	12.633	13.405	13.883	14.146	14.563	14.853	15.296	16.17	17.11	17.644	18.019	18.593	18.979	19.737	21.131
1491	-0.3148	16.171	0.08306	12.634	13.405	13.884	14.146	14.564	14.854	15.297	16.171	17.111	17.646	18.02	18.595	18.98	19.739	21.133
1492	-0.315	16.172	0.08307	12.634	13.406	13.884	14.147	14.564	14.855	15.298	16.172	17.113	17.647	18.022	18.596	18.982	19.74	21.136
1493	-0.3153	16.173	0.08308	12.635	13.406	13.885	14.148	14.565	14.856	15.299	16.173	17.114	17.648	18.023	18.598	18.984	19.742	21.138
1494	-0.3156	16.174	0.08309	12.636	13.407	13.886	14.148	14.566	14.856	15.3	16.174	17.115	17.65	18.024	18.599	18.985	19.744	21.14
1495	-0.3158	16.1751	0.0831	12.636	13.408	13.886	14.149	14.567	14.857	15.301	16.175	17.116	17.651	18.026	18.601	18.987	19.746	21.142
1496	-0.3161	16.1761	0.08311	12.637	13.408	13.887	14.15	14.567	14.858	15.302	16.176	17.117	17.652	18.027	18.602	18.989	19.748	21.145
1497	-0.3164	16.1771	0.08312	12.637	13.409	13.888	14.151	14.568	14.859	15.303	16.177	17.119	17.654	18.029	18.604	18.99	19.75	21.147
1498	-0.3166	16.1782	0.08313	12.638	13.41	13.888	14.151	14.569	14.86	15.304	16.178	17.12	17.655	18.03	18.605	18.992	19.751	21.149
1499	-0.3169	16.1792	0.08314	12.638	13.41	13.889	14.152	14.57	14.861	15.304	16.179	17.121	17.656	18.031	18.607	18.994	19.753	21.152
1500	-0.3172	16.1802	0.08315	12.639	13.411	13.89	14.153	14.57	14.861	15.305	16.18	17.122	17.658	18.033	18.608	18.995	19.755	21.154
1501	-0.3174	16.1813	0.08316	12.639	13.411	13.891	14.153	14.571	14.862	15.306	16.181	17.124	17.659	18.034	18.61	18.997	19.757	21.156
1502	-0.3177	16.1823	0.08317	12.64	13.412	13.891	14.154	14.572	14.863	15.307	16.182	17.125	17.66	18.036	18.612	18.999	19.759	21.158
1503	-0.3179	16.1833	0.08317	12.641	13.413	13.892	14.155	14.573	14.864	15.308	16.183	17.126	17.661	18.037	18.613	19	19.76	21.16
1504	-0.3182	16.1843	0.08318	12.641	13.413	13.893	14.156	14.574	14.865	15.309	16.184	17.127	17.663	18.038	18.614	19.001	19.762	21.162
1505	-0.3185	16.1854	0.08319	12.642	13.414	13.893	14.156	14.574	14.866	15.31	16.185	17.128	17.664	18.04	18.616	19.003	19.764	21.164
1506	-0.3187	16.1864	0.0832	12.642	13.415	13.894	14.157	14.575	14.866	15.311	16.186	17.129	17.665	18.041	18.617	19.005	19.766	21.167
1507	-0.319	16.1874	0.08321	12.643	13.415	13.895	14.158	14.576	14.867	15.312	16.187	17.131	17.667	18.042	18.619	19.006	19.768	21.169
1508	-0.3193	16.1885	0.08322	12.644	13.416	13.896	14.159	14.577	14.868	15.312	16.189	17.132	17.668	18.044	18.621	19.008	19.77	21.171
1509	-0.3195	16.1895	0.08323	12.644	13.417	13.896	14.159	14.577	14.869	15.313	16.189	17.133	17.669	18.045	18.622	19.01	19.771	21.173
1510	-0.3198	16.1905	0.08324	12.645	13.417	13.897	14.16	14.578	14.87	15.314	16.191	17.134	17.671	18.047	18.624	19.011	19.773	21.176
1511	-0.3201	16.1915	0.08325	12.645	13.418	13.897	14.161	14.579	14.87	15.315	16.192	17.135	17.672	18.048	18.625	19.013	19.775	21.178
1512	-0.3203	16.1926	0.08326	12.646	13.418	13.898	14.161	14.58	14.871	15.316	16.193	17.137	17.673	18.05	18.627	19.015	19.777	21.18
1513	-0.3206	16.1936	0.08327	12.646	13.419	13.899	14.162	14.581	14.872	15.317	16.194	17.138	17.675	18.051	18.628	19.016	19.779	21.183
1514	-0.3208	16.1946	0.08328	12.647	13.42	13.9	14.163	14.581	14.873	15.318	16.195	17.139	17.676	18.052	18.63	19.018	19.781	21.185
1515	-0.3211	16.1956	0.08329	12.647	13.42	13.9	14.163	14.582	14.874	15.319	16.196	17.14	17.677	18.054	18.631	19.02	19.782	21.187
1516	-0.3214	16.1967	0.0833	12.648	13.421	13.901	14.164	14.583	14.875	15.319	16.197	17.142	17.679	18.055	18.633	19.021	19.784	21.189
1517	-0.3216	16.1977	0.08331	12.648	13.422	13.902	14.165	14.584	14.875	15.32	16.198	17.143	17.68	18.057	18.634	19.023	19.786	21.192
1518	-0.3219	16.1987	0.08331	12.649	13.422	13.902	14.166	14.584	14.876	15.321	16.199	17.144	17.681	18.058	18.636	19.024	19.787	21.193
1519	-0.3222	16.1998	0.08332	12.65	13.423	13.903	14.167	14.585	14.877	15.322	16.2	17.145	17.683	18.059	18.637	19.026	19.789	21.195
1520	-0.3224	16.2008	0.08333	12.65	13.424	13.904	14.167	14.586	14.878	15.323	16.201	17.146	17.684	18.061	18.639	19.028	19.791	21.198
1521	-0.3227	16.2018	0.08334	12.651	13.424	13.904	14.168	14.587	14.879	15.324	16.202	17.147	17.685	18.062	18.64	19.029	19.793	21.2
1522	-0.323	16.2028	0.08335	12.651	13.425	13.905	14.169	14.588	14.879	15.325	16.203	17.149	17.686	18.063	18.642	19.031	19.795	21.202
1523	-0.3232	16.2039	0.08336	12.652	13.426	13.906	14.169	14.588	14.88	15.326	16.204	17.15	17.688	18.065	18.644	19.032	19.797	21.204
1524	-0.3235	16.2049	0.08337	12.653	13.426	13.907	14.17	14.589	14.881	15.327	16.205	17.151	17.689	18.066	18.645	19.034	19.799	21.207
1525	-0.3237	16.2059	0.08338	12.653	13.427	13.907	14.171	14.59	14.882	15.327	16.206	17.152	17.69	18.068	18.647	19.036	19.8	21.209
1526	-0.324	16.207	0.08339	12.654	13.427	13.908	14.172	14.591	14.883	15.328	16.207	17.154	17.692	18.069	18.648	19.037	19.802	21.211
1527	-0.3243	16.208	0.0834	12.654	13.428	13.909	14.172	14.591	14.884	15.329	16.208	17.155	17.693	18.071	18.65	19.039	19.804	21.214
1528	-0.3245	16.209	0.08341	12.655	13.429	13.909	14.173	14.592	14.884	15.33	16.209	17.156	17.694	18.072	18.651	19.041	19.806	21.216
1529	-0.3248	16.21	0.08342	12.655	13.429	13.91	14.174	14.593	14.885	15.331	16.21	17.157	17.696	18.073	18.653	19.042	19.808	21.218
1530	-0.325	16.2111	0.08343	12.656	13.43	13.911	14.174	14.594	14.886	15.332	16.211	17.158	17.697	18.075	18.654	19.044	19.81	21.22
1531	-0.3253	16.2121	0.08344	12.656	13.431	13.911	14.175	14.594	14.887	15.333	16.212	17.16	17.698	18.076	18.656	19.046	19.812	21.223
1532	-0.3256	16.2131	0.08345	12.657	13.431	13.912	14.176	14.595	14.888	15.334	16.213	17.161	17.7	18.078	18.657	19.047	19.813	21.225
1533	-0.3258	16.2141	0.08346	12.657	13.432	13.913	14.176	14.596	14.888	15.334	16.214	17.162	17.701	18.079	18.659	19.049	19.815	21.227
1534	-0.3261	16.2152	0.08346	12.658	13.433	13.914	14.177	14.597	14.889	15.335	16.215	17.163	17.702	18.08	18.66	19.05	19.817	21.229
1535	-0.3264	16.2162	0.08347	12.659	13.433	13.914	14.178	14.598	14.89	15.336	16.216	17.164	17.704	18.082	18.662	19.052	19.819	21.231
1536	-0.3266	16.2172	0.08348	12.659	13.434	13.915	14.179	14.598	14.891	15.337	16.217	17.166	17.705	18.083	18.663	19.053	19.82	21.233
1537	-0.3269	16.2183	0.08349	12.66	13.435	13.916	14.18	14.599	14.892	15.338	16.218	17.167	17.706	18.084	18.665	19.055	19.822	21.236
1538	-0.3271	16.2193	0.0835	12.66	13.435	13.916	14.18	14.6	14.893	15.339	16.219	17.168	17.708	18.086	18.666	19.057	19.824	21.238
1539	-0.3274	16.2203	0.08351	12.661	13.436	13.917	14.181	14.601	14.893	15.34	16.22	17.169	17.709	18.087	18.668	19.058	19.826	21.24
1540	-0.3277	16.2213	0.08352	12.661	13.436	13.918	14.182	14.602	14.894	15.341	16.221	17.17	17.71	18.089	18.67	19.06	19.828	21.242
1541	-0.3279	16.2224	0.08353	12.662	13.437	13.918	14.182	14.602	14.895	15.342	16.222	17.172	17.712	18.09	18.671	19.062	19.83	21.245
1542	-0.3282	16.2234	0.08354	12.663	13.438	13.919	14.183	14.603	14.896	15.342	16.223	17.173	17.713	18.091	18.673	19.063	19.832	21.247
1543	-0.3284	16.2244	0.08355	12.663	13.438	13.92	14.184	14.604	14.897	15.343	16.224	17.174	17.714	18.093	18.674	19.065	19.833	21.249
1544	-0.3287	16.2255	0.08356	12.664	13.439	13.92	14.185	14.605	14.897	15.344	16.226	17.175	17.716	18.094	18.676	19.067	19.835	21.251
1545	-0.329	16.2265	0.08357	12.664	13.439	13.921	14.185	14.605	14.898	15.345	16.227	17.176	17.717	18.096	18.677	19.068	19.837	21.254
1546	-0.3292	16.2275	0.08358	12.665	13.44	13.922	14.186	14.606	14.899	15.346	16.228	17.178	17.718	18.097	18.679	19.07	19.839	21.256
1547	-0.3295	16.2285	0.08359	12.665	13.441	13.922	14.187	14.607	14.9	15.347	16.229	17.179	17.719	18.099	18.68	19.072	19.841	21.258
1548	-0.3297	16.2296	0.0836	12.666	13.441	13.923	14.187	14.608	14.901	15.348	16.23	17.18	17.721	18.1	18.682	19.073	19.843	21.26
1549	-0.33	16.2306	0.08361	12.666	13.442	13.924	14.188	14.608	14.901	15.349	16.231	17.181	17.722	18.101	18.684	19.075	19.845	21.263
1550	-0.3303	16.2316	0.08362	12.667	13.443	13.924	14.189	14.609	14.902	15.349	16.232	17.183	17.723	18.103	18.685	19.077	19.846	21.265
1551	-0.3305	16.2327	0.08362	12.668	13.444	13.925	14.19	14.61	14.903	15.35	16.233	17.184	17.725	18.104	18.686	19.078	19.848	21.267
1552	-0.3308	16.2337	0.08363	12.668	13.444	13.926	14.19	14.611	14.904	15.351	16.234	17.185	17.726	18.105	18.688	19.08	19.85	21.269
1553	-0.331	16.2347	0.08364	12.669	13.445	13.927	14.191	14.612	14.905	15.352	16.235	17.186	17.727	18.107	18.689	19.081	19.851	21.271
1554	-0.3313	16.2357	0.08365	12.669	13.445	13.927	14.192	14.612	14.906	15.353	16.236	17.187	17.729	18.108	18.691	19.083	19.853	21.273
1555	-0.3316	16.2368	0.08366	12.67	13.446	13.928	14.193	14.613	14.906	15.354	16.237	17.189	17.73	18.11	18.693	19.085	19.855	21.276
1556	-0.3318	16.2378	0.08367	12.671	13.447	13.929	14.193	14.614	14.907	15.355	16.238	17.19	17.731	18.111	18.694	19.086	19.857	21.278
1557	-0.3321	16.2388	0.08368	12.671	13.447	13.929	14.194	14.615	14.908	15.356	16.239	17.191	17.733	18.112	18.696	19.088	19.859	21.28
1558	-0.3323	16.2399	0.08369	12.672	13.448	13.93	14.195	14.616	14.909	15.357	16.24	17.192	17.734	18.114	18.697	19.09	19.861	21.283
1559	-0.3326	16.2409	0.0837	12.672	13.448	13.931	14.195	14.616	14.91	15.357	16.241	17.193	17.735	18.115	18.699	19.091	19.863	21.285
1560	-0.3328	16.2419	0.08371	12.673	13.449	13.931	14.196	14.617	14.91	15.358	16.242	17.195	17.737	18.117	18.7	19.093	19.864	21.287
1561	-0.3331	16.2429	0.08372	12.673	13.45	13.932	14.197	14.618	14.911	15.359	16.243	17.196	17.738	18.118	18.702	19.094	19.866	21.289
1562	-0.3334	16.244	0.08373	12.674	13.45	13.933	14.198	14.619	14.912	15.36	16.244	17.197	17.739	18.12	18.703	19.096	19.868	21.292
1563	-0.3336	16.245	0.08374	12.674	13.451	13.933	14.198	14.619	14.913	15.361	16.245	17.198	17.741	18.121	18.705	19.098	19.87	21.294
1564	-0.3339	16.246	0.08375	12.675	13.451	13.934	14.199	14.62	14.914	15.362	16.246	17.199	17.742	18.122	18.707	19.099	19.872	21.296
1565	-0.3341	16.2471	0.08376	12.675	13.452	13.935	14.2	14.621	14.915	15.363	16.247	17.201	17.743	18.124	18.708	19.101	19.874	21.298
1566	-0.3344	16.2481	0.08377	12.676	13.453	13.935	14.2	14.622	14.915	15.364	16.248	17.202	17.745	18.125	18.71	19.103	19.876	21.301
1567	-0.3347	16.2491	0.08378	12.676	13.453	13.936	14.201	14.622	14.916	15.364	16.249	17.203	17.746	18.127	18.711	19.104	19.877	21.303
1568	-0.3349	16.2501	0.08378	12.677	13.454	13.937	14.202	14.623	14.917	15.365	16.25	17.204	17.747	18.128	18.712	19.106	19.879	21.304
1569	-0.3352	16.2512	0.08379	12.678	13.455	13.938	14.203	14.624	14.918	15.366	16.251	17.205	17.748	18.129	18.714	19.107	19.881	21.307
1570	-0.3354	16.2522	0.0838	12.678	13.456	13.938	14.203	14.625	14.919	15.367	16.252	17.207	17.75	18.131	18.716	19.109	19.883	21.309
1571	-0.3357	16.2532	0.08381	12.679	13.456	13.939	14.204	14.626	14.919	15.368	16.253	17.208	17.751	18.132	18.717	19.111	19.884	21.311
1572	-0.3359	16.2543	0.08382	12.68	13.457	13.94	14.205	14.626	14.92	15.369	16.254	17.209	17.752	18.134	18.719	19.112	19.886	21.314
1573	-0.3362	16.2553	0.08383	12.68	13.457	13.94	14.206	14.627	14.921	15.37	16.255	17.21	17.754	18.135	18.72	19.114	19.888	21.316
1574	-0.3365	16.2563	0.08384	12.681	13.458	13.941	14.206	14.628	14.922	15.371	16.256	17.211	17.755	18.136	18.722	19.116	19.89	21.318
1575	-0.3367	16.2574	0.08385	12.681	13.459	13.942	14.207	14.629	14.923	15.372	16.257	17.213	17.756	18.138	18.723	19.117	19.892	21.321
1576	-0.337	16.2584	0.08386	12.682	13.459	13.942	14.208	14.629	14.924	15.372	16.258	17.214	17.758	18.139	18.725	19.119	19.894	21.323
1577	-0.3372	16.2594	0.08387	12.682	13.46	13.943	14.208	14.63	14.924	15.373	16.259	17.215	17.759	18.141	18.726	19.121	19.896	21.325
1578	-0.3375	16.2605	0.08388	12.683	13.461	13.944	14.209	14.631	14.925	15.374	16.261	17.216	17.76	18.142	18.728	19.122	19.898	21.327
1579	-0.3377	16.2615	0.08389	12.683	13.461	13.944	14.21	14.632	14.926	15.375	16.262	17.218	17.762	18.143	18.73	19.124	19.899	21.33
1580	-0.338	16.2625	0.0839	12.684	13.462	13.945	14.21	14.633	14.927	15.376	16.263	17.219	17.763	18.145	18.731	19.126	19.901	21.332
1581	-0.3382	16.2636	0.08391	12.684	13.462	13.946	14.211	14.633	14.928	15.377	16.264	17.22	17.764	18.146	18.733	19.127	19.903	21.334
1582	-0.3385	16.2646	0.08392	12.685	13.463	13.946	14.212	14.634	14.928	15.378	16.265	17.221	17.766	18.148	18.734	19.129	19.905	21.336
1583	-0.3388	16.2656	0.08393	12.685	13.464	13.947	14.213	14.635	14.929	15.379	16.266	17.222	17.767	18.149	18.736	19.131	19.907	21.339
1584	-0.339	16.2666	0.08394	12.686	13.464	13.948	14.213	14.636	14.93	15.379	16.267	17.224	17.768	18.15	18.737	19.132	19.909	21.341
1585	-0.3393	16.2677	0.08394	12.687	13.465	13.949	14.214	14.637	14.931	15.381	16.268	17.225	17.77	18.152	18.739	19.134	19.91	21.343
1586	-0.3395	16.2687	0.08395	12.687	13.466	13.949	14.215	14.637	14.932	15.381	16.269	17.226	17.771	18.153	18.74	19.135	19.912	21.345
1587	-0.3398	16.2697	0.08396	12.688	13.466	13.95	14.216	14.638	14.933	15.382	16.27	17.227	17.772	18.155	18.742	19.137	19.914	21.347
1588	-0.34	16.2708	0.08397	12.689	13.467	13.951	14.216	14.639	14.933	15.383	16.271	17.228	17.774	18.156	18.743	19.138	19.916	21.349
1589	-0.3403	16.2718	0.08398	12.689	13.468	13.951	14.217	14.64	14.934	15.384	16.272	17.23	17.775	18.157	18.745	19.14	19.917	21.352
1590	-0.3405	16.2728	0.08399	12.69	13.468	13.952	14.218	14.64	14.935	15.385	16.273	17.231	17.776	18.159	18.746	19.142	19.919	21.354
1591	-0.3408	16.2739	0.084	12.69	13.469	13.953	14.219	14.641	14.936	15.386	16.274	17.232	17.778	18.16	18.748	19.143	19.921	21.356
1592	-0.3411	16.2749	0.08401	12.691	13.469	13.953	14.219	14.642	14.937	15.387	16.275	17.233	17.779	18.162	18.75	19.145	19.923	21.359
1593	-0.3413	16.2759	0.08402	12.691	13.47	13.954	14.22	14.643	14.937	15.388	16.276	17.234	17.78	18.163	18.751	19.147	19.925	21.361
1594	-0.3416	16.277	0.08403	12.692	13.471	13.955	14.221	14.644	14.938	15.388	16.277	17.236	17.782	18.165	18.753	19.148	19.927	21.363
1595	-0.3418	16.278	0.08404	12.692	13.471	13.956	14.221	14.644	14.939	15.389	16.278	17.237	17.783	18.166	18.754	19.15	19.929	21.365
1596	-0.3421	16.279	0.08405	12.693	13.472	13.956	14.222	14.645	14.94	15.39	16.279	17.238	17.784	18.167	18.756	19.152	19.931	21.368
1597	-0.3423	16.2801	0.08406	12.693	13.473	13.957	14.223	14.646	14.941	15.391	16.28	17.239	17.786	18.169	18.757	19.153	19.932	21.37
1598	-0.3426	16.2811	0.08407	12.694	13.473	13.958	14.224	14.647	14.942	15.392	16.281	17.241	17.787	18.17	18.759	19.155	19.934	21.372
1599	-0.3428	16.2821	0.08408	12.694	13.474	13.958	14.224	14.647	14.942	15.393	16.282	17.242	17.788	18.172	18.76	19.157	19.936	21.375
1600	-0.3431	16.2832	0.08409	12.695	13.474	13.959	14.225	14.648	14.943	15.394	16.283	17.243	17.79	18.173	18.762	19.158	19.938	21.377
1601	-0.3433	16.2842	0.0841	12.696	13.475	13.96	14.226	14.649	14.944	15.395	16.284	17.244	17.791	18.174	18.764	19.16	19.94	21.379
1602	-0.3436	16.2852	0.08411	12.696	13.476	13.96	14.226	14.65	14.945	15.395	16.285	17.245	17.792	18.176	18.765	19.162	19.942	21.381
1603	-0.3439	16.2863	0.08411	12.697	13.477	13.961	14.227	14.651	14.946	15.396	16.286	17.247	17.793	18.177	18.766	19.163	19.943	21.383
1604	-0.3441	16.2873	0.08412	12.698	13.477	13.962	14.228	14.651	14.947	15.397	16.287	17.248	17.795	18.179	18.768	19.165	19.945	21.385
1605	-0.3444	16.2883	0.08413	12.698	13.478	13.963	14.229	14.652	14.947	15.398	16.288	17.249	17.796	18.18	18.77	19.166	19.947	21.388
1606	-0.3446	16.2894	0.08414	12.699	13.478	13.963	14.229	14.653	14.948	15.399	16.289	17.25	17.797	18.181	18.771	19.168	19.949	21.39
1607	-0.3449	16.2904	0.08415	12.699	13.479	13.964	14.23	14.654	14.949	15.4	16.29	17.251	17.799	18.183	18.773	19.17	19.951	21.392
1608	-0.3451	16.2914	0.08416	12.7	13.48	13.965	14.231	14.654	14.95	15.401	16.291	17.253	17.8	18.184	18.774	19.171	19.952	21.394
1609	-0.3454	16.2925	0.08417	12.7	13.48	13.965	14.232	14.655	14.951	15.402	16.293	17.254	17.802	18.186	18.776	19.173	19.954	21.397
1610	-0.3456	16.2935	0.08418	12.701	13.481	13.966	14.232	14.656	14.951	15.403	16.294	17.255	17.803	18.187	18.777	19.175	19.956	21.399
1611	-0.3459	16.2945	0.08419	12.701	13.482	13.967	14.233	14.657	14.952	15.403	16.295	17.256	17.804	18.188	18.779	19.176	19.958	21.401
1612	-0.3461	16.2956	0.0842	12.702	13.482	13.967	14.234	14.658	14.953	15.404	16.296	17.258	17.806	18.19	18.781	19.178	19.96	21.404
1613	-0.3464	16.2966	0.08421	12.702	13.483	13.968	14.234	14.658	14.954	15.405	16.297	17.259	17.807	18.191	18.782	19.18	19.962	21.406
1614	-0.3466	16.2976	0.08422	12.703	13.483	13.969	14.235	14.659	14.955	15.406	16.298	17.26	17.808	18.193	18.784	19.181	19.964	21.408
1615	-0.3469	16.2987	0.08423	12.704	13.484	13.969	14.236	14.66	14.956	15.407	16.299	17.261	17.81	18.194	18.785	19.183	19.966	21.411
1616	-0.3471	16.2997	0.08424	12.704	13.485	13.97	14.237	14.661	14.956	15.408	16.3	17.262	17.811	18.196	18.787	19.185	19.967	21.413
1617	-0.3474	16.3007	0.08425	12.705	13.485	13.971	14.237	14.661	14.957	15.409	16.301	17.264	17.812	18.197	18.788	19.186	19.969	21.415
1618	-0.3476	16.3018	0.08426	12.705	13.486	13.971	14.238	14.662	14.958	15.41	16.302	17.265	17.814	18.198	18.79	19.188	19.971	21.417
1619	-0.3479	16.3028	0.08427	12.706	13.487	13.972	14.239	14.663	14.959	15.411	16.303	17.266	17.815	18.2	18.791	19.19	19.973	21.42
1620	-0.3482	16.3039	0.08428	12.706	13.487	13.973	14.239	14.664	14.96	15.411	16.304	17.267	17.816	18.201	18.793	19.191	19.975	21.422
1621	-0.3484	16.3049	0.08428	12.707	13.488	13.974	14.24	14.665	14.961	15.412	16.305	17.268	17.817	18.203	18.794	19.193	19.976	21.424
1622	-0.3487	16.3059	0.08429	12.708	13.489	13.974	14.241	14.665	14.961	15.413	16.306	17.27	17.819	18.204	18.796	19.194	19.978	21.426
1623	-0.3489	16.307	0.0843	12.708	13.489	13.975	14.242	14.666	14.962	15.414	16.307	17.271	17.82	18.205	18.797	19.196	19.98	21.428
1624	-0.3492	16.308	0.08431	12.709	13.49	13.976	14.243	14.667	14.963	15.415	16.308	17.272	17.821	18.207	18.799	19.198	19.982	21.431
1625	-0.3494	16.309	0.08432	12.709	13.491	13.976	14.243	14.668	14.964	15.416	16.309	17.273	17.823	18.208	18.801	19.199	19.984	21.433
1626	-0.3497	16.3101	0.08433	12.71	13.491	13.977	14.244	14.669	14.965	15.417	16.31	17.275	17.824	18.21	18.802	19.201	19.986	21.435
1627	-0.3499	16.3111	0.08434	12.71	13.492	13.978	14.245	14.669	14.965	15.418	16.311	17.276	17.825	18.211	18.804	19.203	19.988	21.437
1628	-0.3502	16.3121	0.08435	12.711	13.492	13.978	14.245	14.67	14.966	15.419	16.312	17.277	17.827	18.212	18.805	19.204	19.989	21.44
1629	-0.3504	16.3132	0.08436	12.712	13.493	13.979	14.246	14.671	14.967	15.42	16.313	17.278	17.828	18.214	18.807	19.206	19.991	21.442
1630	-0.3507	16.3142	0.08437	12.712	13.494	13.98	14.247	14.672	14.968	15.42	16.314	17.279	17.829	18.215	18.808	19.208	19.993	21.444
1631	-0.3509	16.3152	0.08438	12.713	13.494	13.98	14.247	14.672	14.969	15.421	16.315	17.281	17.831	18.217	18.81	19.209	19.995	21.447
